ID,Presence,Unconfirmed [1],Training data,No. gen. tested,Calc. for no. gen. tested,Community tested,Host,samples collected to look for Pk [1] or opportunistic [2] or previously confirmed Pk [3],Year,Country,Country_id,Site_name,Subnational_area,Geometry_type,Latitude,Longitude,Admin_level,Gaul_code,Polygon_code,Centroid Latitude,Centroid Longitude,EndNote ID,Primary source,Secondary source,,,
410,1,0,0,23,actual,mosquitoes with sporozoites,mosquito,1,2013,Vietnam,VNM,"forest fringe site, Khanh Phu commune",Khanh Hoa Province,point,12.20861,108.93073,,,,,,1298,"Maeno Y, Nguyen Tuyen Q, Culleton R, Kawai S, Masuda G, et al. (2015) Humans frequently exposed to a range of non-human primate malaria parasite species through the bites of Anopheles dirus mosquitoes in South-central Vietnam. Parasites & Vectors 8: 376.",,,,
415,1,0,0,64,actual,palm oil plantation workers,human,1,2012,Indonesia,IDN,Seruyan District,Central Kalimantan,polygon,-1.98683,112.68736,Admin2,1013508,,-1.98683,112.68736,1006,"Hadi MS, Sumedi DP (2013) Malaria Baru Dari Primata. Jakarta: Pusat Komunikasi Publik Setjen Kementerian Kesehatan Ri. 1-2 p.",,,,
800,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Nong Bua Lamphu,,polygon,17.17811,102.30437,knowlesi_range,,2883,17.17811,102.30437,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
801,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Kalasin,,polygon,16.62545,103.62478,knowlesi_range,,2863,16.62545,103.62478,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
802,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Loei,,polygon,17.40435,101.63540,knowlesi_range,,2870,17.40435,101.63540,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
803,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Khon Kaen,,polygon,16.40595,102.58112,knowlesi_range,,2866,16.40595,102.58112,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
804,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Roi Et,,polygon,15.91706,103.81737,knowlesi_range,,2903,15.91706,103.81737,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
805,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Amnat Charoen,,polygon,15.88901,104.74425,knowlesi_range,,2851,15.88901,104.74425,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
806,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Nong Khai,,polygon,18.05363,103.31470,knowlesi_range,,2884,18.05363,103.31470,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
807,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Udon Thani,,polygon,17.42101,102.86658,knowlesi_range,,2922,17.42101,102.86658,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
808,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Maha Sarakham,,polygon,15.99549,103.16896,knowlesi_range,,2873,15.99549,103.16896,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
809,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Nakhon Phanom,,polygon,17.39092,104.43438,knowlesi_range,,2877,17.39092,104.43438,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
810,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Sakon Nakhon,,polygon,17.38702,103.82648,knowlesi_range,,2905,17.38702,103.82648,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
811,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Laos,LAO,Vientiane capital,,polygon,18.14420,102.58090,knowlesi_range,,1768,18.14420,102.58090,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
814,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Philippines,PHI,Bohol,,polygon,9.84855,124.19311,knowlesi_range,,12131425,9.84855,124.19311,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
824,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Philippines,PHI,Negros,,polygon,10.02890,123.00385,knowlesi_range,,12131428,10.02890,123.00385,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
825,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Philippines,PHI,Panay+,,polygon,11.16047,122.44665,knowlesi_range,,12131429,11.16047,122.44665,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
831,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Philippines,PHI,Visayas,,polygon,11.53161,124.95496,knowlesi_range,,12131420,11.53161,124.95496,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
832,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Bangladesh,BGD,Barisal,,polygon,22.44426,90.32929,knowlesi_range,,575,22.44426,90.32929,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
833,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Bangladesh,BGD,Rajshahi,,polygon,25.15538,89.05089,knowlesi_range,,579,25.15538,89.05089,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
834,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Bangladesh,BGD,Khulna,,polygon,22.98483,89.28304,knowlesi_range,,578,22.98483,89.28304,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Llasa,,polygon,30.01554,91.10953,knowlesi_range,,13296,30.01554,91.10953,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shigatse,,polygon,29.48880,86.46467,knowlesi_range,,13299,29.48880,86.46467,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Qamdo,,polygon,30.71979,97.09981,knowlesi_range,,13297,30.71979,97.09981,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Nyingchi,,polygon,29.52658,95.07015,knowlesi_range,,13302,29.52658,95.07015,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Hainan Sheng,,polygon,19.19585,109.74350,knowlesi_range,,906,19.19585,109.74350,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Ngari,,polygon,32.79450,82.25447,knowlesi_range,,13301,32.79450,82.25447,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shannan,,polygon,28.70775,91.65183,knowlesi_range,,13298,28.70775,91.65183,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Nagqu,,polygon,32.92935,88.87806,knowlesi_range,,13300,32.92935,88.87806,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Hebei Sheng,,polygon,39.54863,116.13517,knowlesi_range,,907,39.54863,116.13517,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Anhui Sheng,,polygon,31.83957,117.22752,knowlesi_range,,898,31.83957,117.22752,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Tianjin Shi,,polygon,39.31885,117.32101,knowlesi_range,,926,39.31885,117.32101,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Qinghai Sheng,,polygon,35.73829,95.99577,knowlesi_range,,919,35.73829,95.99577,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Jilin Sheng,,polygon,43.68040,126.21487,knowlesi_range,,915,43.68040,126.21487,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shanxi Sheng,,polygon,37.55999,112.28021,knowlesi_range,,923,37.55999,112.28021,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Heilongjiang Sheng,,polygon,47.85605,127.78652,knowlesi_range,,908,47.85605,127.78652,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Guangdong Sheng,,polygon,23.35123,113.41415,knowlesi_range,,903,23.35123,113.41415,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Fujian Sheng,,polygon,26.08156,117.97665,knowlesi_range,,901,26.08156,117.97665,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Taiwan Sheng,,polygon,23.75054,120.96967,knowlesi_range,,925,23.75054,120.96967,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Nei Mongol Zizhiqu,,polygon,44.09885,113.92708,knowlesi_range,,917,44.09885,113.92708,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Beijing Shi,,polygon,40.18987,116.39589,knowlesi_range,,899,40.18987,116.39589,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Xinjiang Uygur Zizhiqu,,polygon,41.19944,85.30199,knowlesi_range,,927,41.19944,85.30199,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Jiangsu Sheng,,polygon,33.00005,119.43082,knowlesi_range,,913,33.00005,119.43082,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shanghai Shi,,polygon,31.18298,121.41143,knowlesi_range,,922,31.18298,121.41143,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shaanxi Sheng,,polygon,35.20276,108.86262,knowlesi_range,,920,35.20276,108.86262,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Liaoning Sheng,,polygon,41.31349,122.63123,knowlesi_range,,916,41.31349,122.63123,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Sichuan Sheng,,polygon,30.61258,102.72380,knowlesi_range,,924,30.61258,102.72380,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Gansu Sheng,,polygon,37.81892,100.91342,knowlesi_range,,902,37.81892,100.91342,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Chongqing Shi,,polygon,30.05328,107.87108,knowlesi_range,,900,30.05328,107.87108,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Shandong Sheng,,polygon,36.34941,118.14461,knowlesi_range,,921,36.34941,118.14461,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Henan Sheng,,polygon,33.89141,113.61835,knowlesi_range,,909,33.89141,113.61835,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Hubei Sheng,,polygon,30.98842,112.25787,knowlesi_range,,911,30.98842,112.25787,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Zhejiang Sheng,,polygon,29.18876,120.04684,knowlesi_range,,930,29.18876,120.04684,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Ningxia Huizu Zizhiqu,,polygon,37.27800,106.17005,knowlesi_range,,918,37.27800,106.17005,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Jiangxi Sheng,,polygon,27.62295,115.71182,knowlesi_range,,914,27.62295,115.71182,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Guizhou Sheng,,polygon,26.82139,106.87216,knowlesi_range,,905,26.82139,106.87216,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,China,CHN,Hunan Sheng,,polygon,27.62604,111.69671,knowlesi_range,,912,27.62604,111.69671,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Sri Lanka,LKA,Central,,polygon,7.32414,80.71787,knowlesi_range,,2736,7.32414,80.71787,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Sri Lanka,LKA,North Western,,polygon,7.78609,80.11015,knowlesi_range,,2739,7.78609,80.11015,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Sri Lanka,LKA,Sabaragamuwa,,polygon,6.76071,80.49125,knowlesi_range,,2741,6.76071,80.49125,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Sri Lanka,LKA,Western,,polygon,6.83753,80.06516,knowlesi_range,,2744,6.83753,80.06516,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Sri Lanka,LKA,North Central,,polygon,8.26317,80.67869,knowlesi_range,,2738,8.26317,80.67869,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
835,0,0,0,,,these are absences of all malaria cases within the area defined,human,2,2012,Thailand,THA,Yasothon,,polygon,15.89466,104.34343,knowlesi_range,,2926,15.89466,104.34343,1098,"Moyes CL, Henry AJ, Golding N, Huang Z, Singh B, et al. (2014) Defining the geographical range of the Plasmodium knowlesi reservoir. PLoS Neglected Tropical Diseases 8: e2780.",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
