ID,Start_month,Start_year,End_month,End_year,Host,Community,N_prevalence,No_Positive,Prevalence,Lower_age,Upper_age,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Admin2_1,Admin2_2,Admin1_1,Publication_year,Source_1,Source_2
1314,9,2008,10,2009,Homo sapiens,,15,2,0.133333333,0,99,Positive in three independent serological tests,Ecuador,point,Nueva Esperanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1315,9,2008,10,2009,Homo sapiens,,69,2,0.028985507,0,99,Positive in three independent serological tests,Ecuador,point,Samona,-0.58744,-75.96085,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1316,9,2008,10,2009,Homo sapiens,,21,1,0.047619048,0,99,Positive in three independent serological tests,Ecuador,point,Moretecocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1317,9,2008,10,2009,Homo sapiens,,11,1,0.090909091,0,99,Positive in three independent serological tests,Ecuador,point,Chonta Urcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1318,9,2008,10,2009,Homo sapiens,,73,0,0,0,99,Positive in three independent serological tests,Ecuador,point,Zancudo,-0.55,-75.5,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1319,9,2008,10,2009,Homo sapiens,,7,0,0,0,99,Positive in three independent serological tests,Ecuador,point,Sabalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1320,9,2008,10,2009,Homo sapiens,,37,2,0.054054054,0,99,Positive in three independent serological tests,Ecuador,point,Pl Cuyabeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1321,9,2008,10,2009,Homo sapiens,,39,2,0.051282051,0,99,Positive in three independent serological tests,Ecuador,point,Kawimeno,-0.99787,-75.83243,https://www.alltravels.com/ecuador/orellana/santa-maria-de-huiririma/photos/current-photo-3420453,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1322,,2003,,2003,Homo sapiens,,39,5,0.128205128,0,99,Positive in three independent serological tests,Ecuador,point,Fronteras del Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1323,,2003,,2003,Homo sapiens,,59,1,0.016949153,0,99,Positive in three independent serological tests,Ecuador,point,Martinica,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1324,,2003,,2003,Homo sapiens,,310,11,0.035483871,0,99,Positive in three independent serological tests,Ecuador,point,Nuevo Rocafuerte,-0.92677,-75.40169,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1325,,2003,,2003,Homo sapiens,,189,7,0.037037037,0,99,Positive in three independent serological tests,Ecuador,point,Santa Teresita,-0.89273,-75.42569,"Grijalva, M. J. et al. Seroprevalence and risk factors for Trypanosoma cruzi infection in the amazon region of Ecuador. Am. J. Trop. Med. Hyg. 69, 380-385 (2003).",,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1326,,2003,,2003,Homo sapiens,,138,6,0.043478261,0,99,Positive in three independent serological tests,Ecuador,point,Santa Rosa,-0.81667,-75.5,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1327,,2003,,2003,Homo sapiens,,45,4,0.088888889,0,99,Positive in three independent serological tests,Ecuador,point,Puerto Miranda,-0.85329,-75.50766,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1328,,2003,,2003,Homo sapiens,,40,2,0.05,0,99,Positive in three independent serological tests,Ecuador,point,Pandochicta,-0.80756,-75.52497,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1329,,2003,,2003,Homo sapiens,,250,2,0.008,0,99,Positive in three independent serological tests,Ecuador,point,Tiputini,-0.7858,-75.52918,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1330,,2003,,2003,Homo sapiens,,84,2,0.023809524,0,99,Positive in three independent serological tests,Ecuador,point,Puerto Quinche,-0.72898,-75.57625,http://www.aguarico.gob.ec/gadaguarico/index.php/2012-10-01-19-49-35/2013-05-17-13-58-22/2013-05-17-14-23-38/2-uncategorised/34-santa-maria-de-huiririma,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1331,,2003,,2003,Homo sapiens,,44,4,0.090909091,0,99,Positive in three independent serological tests,Ecuador,point,Huiridima,-0.7125,-75.61813,http://www.aguarico.gob.ec/gadaguarico/index.php/2012-10-01-19-49-35/2013-05-17-13-58-22/2013-05-17-14-23-38/2-uncategorised/34-santa-maria-de-huiririma,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1332,,2003,,2003,Homo sapiens,,139,9,0.064748201,0,99,Positive in three independent serological tests,Ecuador,point,San Vicente,-0.66719,-75.67272,http://www.aguarico.gob.ec/gadaguarico/index.php/2012-10-01-19-49-35/2013-05-17-13-58-22/2013-05-17-14-23-38/2-uncategorised/34-santa-maria-de-huiririma,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1333,,2003,,2003,Homo sapiens,,69,9,0.130434783,0,99,Positive in three independent serological tests,Ecuador,point,Sinchichicta,-0.66054,-75.68084,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1334,,2003,,2003,Homo sapiens,,175,9,0.051428571,0,99,Positive in three independent serological tests,Ecuador,point,Chiruisla,-0.63263,-75.82758,"https://maps.here.com/ecuador/cap.-augusto-rivadeneyra/street-square/chiruisla-bloque-31-petroamazonas--loc-dmVyc2lvbj0xO3RpdGxlPUNoaXJ1aXNsYStCbG9xdWUrMzErUGV0cm9hbWF6b25hcztsYXQ9LTAuNjE1MTU4NDk2ODU3MTc7bG9uPS03NS44NzcyMDY4NTY0MTU7Y2l0eT1DYXAuK0F1Z3VzdG8rUml2YWRlbmV5cmE7Y291bnRyeT1FQ1U7c3RhdGVDb2RlPU9yZWxsYW5hO2NvdW50eT1BZ3VhcmljbztjYXRlZ29yeUlkPWNpdHktdG93bi12aWxsYWdlO3NvdXJjZVN5c3RlbT1pbnRlcm5hbA?map=-0.61516,-75.87721,11,normal&fb_locale=en_GB",,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1335,,2003,,2003,Homo sapiens,,38,3,0.078947368,0,99,Positive in three independent serological tests,Ecuador,point,Limonyacu,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1336,,2003,,2003,Homo sapiens,,37,2,0.054054054,0,99,Positive in three independent serological tests,Ecuador,point,Samona,-0.58744,-75.96085,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Amunarriz, M., Quito, S., Tandazo, V. & Lopez, M. Seroprevalence of Chagas disease in Aguarico canton in the Ecuadorian Amazon. Rev. Panam. Salud Publica 28, 25-29 (2010).",
1337,5,2010,5,2010,Homo sapiens,,30,6,0.2,3,10,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1338,5,2010,5,2010,Homo sapiens,,40,6,0.15,11,20,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1339,5,2010,5,2010,Homo sapiens,,41,4,0.097560976,21,30,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1340,5,2010,5,2010,Homo sapiens,,25,4,0.16,31,40,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1341,5,2010,5,2010,Homo sapiens,,17,2,0.117647059,41,50,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1342,5,2010,5,2010,Homo sapiens,,13,2,0.153846154,51,60,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1343,5,2010,5,2010,Homo sapiens,,7,0,0,61,77,Positive in two independent serological tests,Venezuela,point,Toromo,10.04846,-72.71394,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Anez, N. et al. Chagas disease inapparent infection in asymptomatic individuals from a Yukpa ethnic community in western Venezuela. Bol. Mal. Salud Amb. 51, 167-175 (2011).","Añez, N. (2015) personal communication"
1344,3,1998,6,1999,Homo sapiens,,265,33,0.124528302,0,99,Positive in two independent serological tests,Brazil,polygon,Mulungu do Morro,,,,,,,,,,,,,,,,,,,,,,,,,,,,6795,,,2003,"Aras, R., Gomes, I., Veiga, M. & Melo, A. Vectorial transmission of Chagas' disease in Mulungu do Morro, Northeastern of Brazil. Rev. Soc. Bras. Med. Trop. 36, 359-363 (2003).",
1350,11,1998,2,1999,Homo sapiens,,37,4,0.108108108,0,10,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1351,11,1998,2,1999,Homo sapiens,,24,7,0.291666667,11,20,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1352,11,1998,2,1999,Homo sapiens,,8,2,0.25,21,30,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1353,11,1998,2,1999,Homo sapiens,,7,2,0.285714286,31,40,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1354,11,1998,2,1999,Homo sapiens,,3,1,0.333333333,41,50,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1355,11,1998,2,1999,Homo sapiens,,7,5,0.714285714,51,60,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1356,11,1998,2,1999,Homo sapiens,,2,2,1,61,70,Positive in two independent serological tests,Argentina,point,Colonia Laurel,-28.46667,-58.43333,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Bar, M. E., Damborsky, M. P., Oscherov, E. B. & Wisnivesky-Colli, C. Epidemiology of Chagas disease in San Roque, Corrientes. Triatomine infestation and human seroprevalence. Medicina (B. Aires) 65, 97-102 (2005).",
1357,5,2007,3,2008,Homo sapiens,,16,0,0,0,10,Positive in three independent serological tests,Argentina,point,Beron de Astrada,-27.36667,-57.65,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1358,5,2007,3,2008,Homo sapiens,,16,0,0,11,20,Positive in three independent serological tests,Argentina,point,Beron de Astrada,-27.36667,-57.65,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1359,5,2007,3,2008,Homo sapiens,,20,6,0.3,21,40,Positive in three independent serological tests,Argentina,point,Beron de Astrada,-27.36667,-57.65,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1360,5,2007,3,2008,Homo sapiens,,25,5,0.2,41,60,Positive in three independent serological tests,Argentina,point,Beron de Astrada,-27.36667,-57.65,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1361,5,2007,3,2008,Homo sapiens,,9,0,0,0,10,Positive in three independent serological tests,Argentina,point,Mburucuya? ,-27.91667,-58,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1362,5,2007,3,2008,Homo sapiens,,21,1,0.047619048,11,20,Positive in three independent serological tests,Argentina,point,Mburucuya? ,-27.91667,-58,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1363,5,2007,3,2008,Homo sapiens,,18,1,0.055555556,21,40,Positive in three independent serological tests,Argentina,point,Mburucuya? ,-27.91667,-58,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1364,5,2007,3,2008,Homo sapiens,,29,2,0.068965517,41,60,Positive in three independent serological tests,Argentina,point,Mburucuya? ,-27.91667,-58,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Bar, M. E., Oscherov, E. B., Pieri Damborsky, M. & Borda, M. Epidemiology of American trypanosomiasis in the North of Corrientes province, Argentina. Medicina (B. Aires) 70, 133-138 (2010).",
1365,,,,,Homo sapiens,,153,3,0.019607843,0,99,Positive in one serological test,Mexico,polygon,Tepecoacuilco municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009626,,,2010,"Becerril-Flores, M. A. & Valle-De La Cruz, A. Description of chagas disease in the Valle de Iguala, Guerrero state, Mexico- Marco. Gac. Med. Mex. 139, 539-544 (2003).",
1366,,,,,Homo sapiens,,40,0,0,0,99,Positive in one serological test,Mexico,polygon,Huitzuco municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009601,,,2010,"Becerril-Flores, M. A. & Valle-De La Cruz, A. Description of chagas disease in the Valle de Iguala, Guerrero state, Mexico- Marco. Gac. Med. Mex. 139, 539-544 (2003).",
1367,,,,,Homo sapiens,,257,5,0.019455253,0,99,Positive in one serological test,Mexico,polygon,Iguala municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009602,,,2010,"Becerril-Flores, M. A. & Valle-De La Cruz, A. Description of chagas disease in the Valle de Iguala, Guerrero state, Mexico- Marco. Gac. Med. Mex. 139, 539-544 (2003).",
1371,,,,,Homo sapiens,,39,2,0.051282051,7,64,Positive in two independent serological tests,Mexico,point,El Ahorcado,20.48333,-99.46667,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Becerril-Flores, M. A., Rangel-Flores, E., Imbert-Palafox, J. L., Gomez-Gomez, J. V. & Figueroa-Gutierrez, A. H. Human infection and risk of transmission of Chagas disease in Hidalgo State, Mexico. Am. J. Trop. Med. Hyg. 76, 318-323 (2007).",
1372,,,,,Homo sapiens,,21,1,0.047619048,7,64,Positive in two independent serological tests,Mexico,point,San Antonio Tezoquipan,20.46667,-99.46667,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Becerril-Flores, M. A., Rangel-Flores, E., Imbert-Palafox, J. L., Gomez-Gomez, J. V. & Figueroa-Gutierrez, A. H. Human infection and risk of transmission of Chagas disease in Hidalgo State, Mexico. Am. J. Trop. Med. Hyg. 76, 318-323 (2007).",
