"DataType","IfPolygon_AdminLevel","Year","Latitude","Longitude","Country","ADMcode","Disease","ADMSource","NumCases","LocationName","Pathogen","Source"
"point",NA,"2005",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",38.5093,68.2241,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.3151,36.548,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",36.8934,30.6965,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.128,39.4387,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",39.8573,37.3929,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.2984,35.8809,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.3745,36.9016,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.6702,36.5676,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.3821,36.0594,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.2986,37.829,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.5848,36.9468,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.1715,38.0825,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",41.2928,36.3309,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",39.4362,37.1338,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.118,36.2957,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",39.9992,36.0783,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.5477,37.1695,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.128,39.4387,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",38.415,27.145,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.0677,35.503,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",39.6099,35.0694,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.0025,35.7973,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",39.9216,32.8566,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",41.3523,36.2322,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",41.0021,39.7182,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.2795,36.2709,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2005",40.0003,36.216,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.2097,20.3803,"Albania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.0679,20.4217,"Albania",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.1436,24.7501,"Bulgaria",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",34.64,50.88,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",30.278,57.063,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",36.6684,48.4861,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",35.5726,53.3963,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",32.7004,51.0449,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",27.2067,60.6901,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",31.0418,61.4939,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",36.8412,54.4343,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",31.5104,50.8309,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",32.324,50.8646,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",31.9647,51.2934,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",35.2737,59.2177,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",36.293,59.5981,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",33.606,73.0436,"Pakistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.4826,20.7459,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.4069,20.657,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.4129,20.7944,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.7445,20.7913,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.6211,20.5751,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.6739,21.1637,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.5037,21.1429,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",42.3587,20.8257,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",-29.1166,25.4137,"South Africa",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.03,69.58,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.3075,69.6721,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.5525,69.0195,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.44,68.78,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.5093,68.2241,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.3151,36.548,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",36.8934,30.6965,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.8573,37.3929,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.2984,35.8809,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.3745,36.9016,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.3921,37.3366,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.6702,36.5676,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.3821,36.0594,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.2986,37.829,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.5848,36.9468,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.1715,38.0825,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.2096,30.7682,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.2928,36.3309,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.4362,37.1338,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.118,36.2957,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.9992,36.0783,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.128,39.4387,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",38.415,27.145,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.0773,28.9012,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.1312,29.2661,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.6099,35.0694,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",39.9216,32.8566,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.3523,36.2322,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.0021,39.7182,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.2795,36.2709,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.0003,36.216,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.6012,33.6116,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.5973,38.595,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",37.8407,27.8359,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.4383,39.508,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.7221,27.3606,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",40.716,35.7742,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.2125,32.639,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2006",41.0206,40.5299,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",34.64,50.88,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",36.6684,48.4861,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",32.7004,51.0449,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",31.0418,61.4939,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",32.324,50.8646,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",31.9647,51.2934,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",35.2737,59.2177,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",36.293,59.5981,"Iran  (Islamic Republic of)",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",45.0673,64.8934,"Kazakhstan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",43.9335,70.3922,"Kazakhstan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",46.3166,44.2612,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",43.2012,44.989,"Russian Federation",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.4826,20.7459,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.4069,20.657,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.4129,20.7944,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.7445,20.7913,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.6211,20.5751,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.6739,21.1637,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.5037,21.1429,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",42.3587,20.8257,"Serbia",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",38.0944,69.3321,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",38.03,69.58,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",37.47,68.64,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",37.87,68.73,"Tajikistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",38.7285,30.5199,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",40.912,38.3904,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",39.4362,37.1338,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.0773,28.9012,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.1312,29.2661,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.281,28.1431,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.311,28.2422,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.2689,28.6894,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",39.9216,32.8566,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.3523,36.2322,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.0021,39.7182,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",39.7442,39.4972,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",41.1797,41.8174,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",40.6012,33.6116,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",37.8407,27.8359,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",40.4383,39.508,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2007",40.6496,35.8358,"Turkey",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2008",34.922,64.1547,"Afghanistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2008",33.2571,62.3584,"Afghanistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2008",35.1918,61.6058,"Afghanistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"point",NA,"2008",34.0162,64.5282,"Afghanistan",NA,"Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
